id,margin,n_labels,goal1_id,goal1_label,goal1_score,goal2_id,goal2_label,goal2_score
16466,0.056591,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.550683,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.494092
16506,0.010426,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.456177,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.445752
16546,0.002802,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.608051,G3_biodiversity_interactions,How different components of biodiversity interact,0.605249
16566,0.004803,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.664705,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.659901
16586,0.008417,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.625178,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.616761
16606,0.03955,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.660438,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.620889
16607,0.042726,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.642376,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.59965
16608,0.055789,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.68162,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.625831
16646,0.063535,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.580167,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.516633
16666,0.076659,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.513837,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.437177
16706,0.035002,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.554545,G3_biodiversity_interactions,How different components of biodiversity interact,0.519543
16707,0.002029,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.515915,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.513886
16726,0.034858,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.564071,G3_biodiversity_interactions,How different components of biodiversity interact,0.529213
16746,0.045974,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.662561,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.616587
16766,0.059084,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.700738,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.641654
16786,0.01268,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.53805,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.52537
16806,0.007251,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.459352,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.452102
16826,0.015168,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.541149,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.525981
16846,0.007774,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.433589,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.425815
16866,0.006191,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.587562,G3_biodiversity_interactions,How different components of biodiversity interact,0.581371
16867,0.00363,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.581966,G3_biodiversity_interactions,How different components of biodiversity interact,0.578336
16868,0.010652,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.582074,G3_biodiversity_interactions,How different components of biodiversity interact,0.571421
16869,0.003214,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.583856,G3_biodiversity_interactions,How different components of biodiversity interact,0.580643
16870,0.039844,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.598445,G3_biodiversity_interactions,How different components of biodiversity interact,0.558601
16871,0.029468,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.592139,G3_biodiversity_interactions,How different components of biodiversity interact,0.562671
16886,0.007857,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.586784,G3_biodiversity_interactions,How different components of biodiversity interact,0.578927
16887,0.003079,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.568387,G3_biodiversity_interactions,How different components of biodiversity interact,0.565307
16888,0.036045,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.595274,G3_biodiversity_interactions,How different components of biodiversity interact,0.55923
16889,0.041804,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.593484,G3_biodiversity_interactions,How different components of biodiversity interact,0.55168
16890,0.041404,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.595926,G3_biodiversity_interactions,How different components of biodiversity interact,0.554522
16891,0.038178,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.584668,G3_biodiversity_interactions,How different components of biodiversity interact,0.54649
16892,0.035349,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.589526,G3_biodiversity_interactions,How different components of biodiversity interact,0.554177
16893,0.029113,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.58874,G3_biodiversity_interactions,How different components of biodiversity interact,0.559627
16894,0.033546,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.586452,G3_biodiversity_interactions,How different components of biodiversity interact,0.552906
16895,0.033947,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.59463,G3_biodiversity_interactions,How different components of biodiversity interact,0.560683
16896,0.024175,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.57167,G3_biodiversity_interactions,How different components of biodiversity interact,0.547495
16897,0.027038,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.588148,G3_biodiversity_interactions,How different components of biodiversity interact,0.56111
16906,0.002533,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.589564,G3_biodiversity_interactions,How different components of biodiversity interact,0.587031
16907,0.035526,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.597654,G3_biodiversity_interactions,How different components of biodiversity interact,0.562129
16908,0.026844,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.597801,G3_biodiversity_interactions,How different components of biodiversity interact,0.570957
16909,0.017008,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.582904,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.565896
16926,0.018384,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.601052,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.582669
16946,0.015053,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.606103,G3_biodiversity_interactions,How different components of biodiversity interact,0.59105
16947,0.032683,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.605645,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.572962
16966,0.01079,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.598657,G3_biodiversity_interactions,How different components of biodiversity interact,0.587867
16967,0.017396,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.606017,G3_biodiversity_interactions,How different components of biodiversity interact,0.588621
16968,0.034731,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.603534,G3_biodiversity_interactions,How different components of biodiversity interact,0.568803
16969,0.041304,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.605339,G3_biodiversity_interactions,How different components of biodiversity interact,0.564034
16986,0.03437,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.628127,G3_biodiversity_interactions,How different components of biodiversity interact,0.593757
16987,0.030309,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.625006,G3_biodiversity_interactions,How different components of biodiversity interact,0.594696
16988,0.034627,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.623874,G3_biodiversity_interactions,How different components of biodiversity interact,0.589247
16989,0.027814,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.616239,G3_biodiversity_interactions,How different components of biodiversity interact,0.588425
16990,0.023843,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.618713,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.59487
16991,0.020869,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.592144,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.571275
17006,0.023265,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.624266,G3_biodiversity_interactions,How different components of biodiversity interact,0.601001
17007,0.023881,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.621865,G3_biodiversity_interactions,How different components of biodiversity interact,0.597985
17008,0.026679,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.614294,G3_biodiversity_interactions,How different components of biodiversity interact,0.587615
17009,0.027803,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.624466,G3_biodiversity_interactions,How different components of biodiversity interact,0.596663
17010,0.020512,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.613676,G3_biodiversity_interactions,How different components of biodiversity interact,0.593164
