id,goal1_id,goal1_label,goal1_score
30942,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.521563
30944,G3_biodiversity_interactions,How different components of biodiversity interact,0.513168
30947,,,0.0
30948,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.594963
30949,G3_biodiversity_interactions,How different components of biodiversity interact,0.573695
30969,,,0.0
30970,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.538708
30973,G3_biodiversity_interactions,How different components of biodiversity interact,0.55213
30974,G3_biodiversity_interactions,How different components of biodiversity interact,0.548726
30975,,,0.0
30979,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.54455
30980,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.584062
30981,G3_biodiversity_interactions,How different components of biodiversity interact,0.554517
30982,G3_biodiversity_interactions,How different components of biodiversity interact,0.572731
30983,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.492288
30989,G3_biodiversity_interactions,How different components of biodiversity interact,0.528033
30995,G3_biodiversity_interactions,How different components of biodiversity interact,0.526231
30996,,,0.0
31000,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.609876
31001,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.595063
31012,G3_biodiversity_interactions,How different components of biodiversity interact,0.545951
31018,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.618988
31025,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.52696
31026,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.533444
31028,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.611709
31031,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.628233
31032,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.623198
31035,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.495031
31037,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.533797
31040,G3_biodiversity_interactions,How different components of biodiversity interact,0.542007
31048,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.606781
31049,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.591662
31054,G3_biodiversity_interactions,How different components of biodiversity interact,0.517321
31056,G3_biodiversity_interactions,How different components of biodiversity interact,0.496439
31058,G3_biodiversity_interactions,How different components of biodiversity interact,0.571187
31061,,,0.0
31062,G3_biodiversity_interactions,How different components of biodiversity interact,0.594925
31070,,,0.0
31074,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.572373
31075,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.531109
31076,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.53477
31078,,,0.0
31079,,,0.0
31080,,,0.0
31081,,,0.0
31082,,,0.0
31086,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.532092
31087,,,0.0
31094,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.694855
31103,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.522651
31106,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.571026
31107,,,0.0
31110,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.619123
31112,G3_biodiversity_interactions,How different components of biodiversity interact,0.518368
31113,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.528897
31114,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.565039
31115,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.583168
31116,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.574179
31117,G3_biodiversity_interactions,How different components of biodiversity interact,0.515793
31118,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.565122
31119,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.580858
31122,G3_biodiversity_interactions,How different components of biodiversity interact,0.55062
31123,G3_biodiversity_interactions,How different components of biodiversity interact,0.594515
31124,G3_biodiversity_interactions,How different components of biodiversity interact,0.568318
31125,,,0.0
31131,G3_biodiversity_interactions,How different components of biodiversity interact,0.510313
31132,G3_biodiversity_interactions,How different components of biodiversity interact,0.609944
31133,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.587935
31134,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.590335
31135,G3_biodiversity_interactions,How different components of biodiversity interact,0.54901
31136,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.583711
31137,,,0.0
31138,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.692395
31139,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.667749
31140,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.694583
31141,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.671408
31146,G3_biodiversity_interactions,How different components of biodiversity interact,0.516726
31150,,,0.0
31151,G3_biodiversity_interactions,How different components of biodiversity interact,0.544051
31155,G3_biodiversity_interactions,How different components of biodiversity interact,0.668897
31157,G3_biodiversity_interactions,How different components of biodiversity interact,0.558046
31158,G3_biodiversity_interactions,How different components of biodiversity interact,0.557057
31159,G3_biodiversity_interactions,How different components of biodiversity interact,0.559764
31160,G3_biodiversity_interactions,How different components of biodiversity interact,0.553476
31161,G3_biodiversity_interactions,How different components of biodiversity interact,0.550912
31162,G3_biodiversity_interactions,How different components of biodiversity interact,0.557638
31163,G3_biodiversity_interactions,How different components of biodiversity interact,0.610659
31164,G3_biodiversity_interactions,How different components of biodiversity interact,0.609051
31165,G3_biodiversity_interactions,How different components of biodiversity interact,0.614538
31166,G3_biodiversity_interactions,How different components of biodiversity interact,0.614352
31167,G3_biodiversity_interactions,How different components of biodiversity interact,0.574566
31170,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.51356
31171,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.500478
31172,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.590573
31173,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.600513
31174,,,0.0
31175,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.612468
31176,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.511917
31177,G3_biodiversity_interactions,How different components of biodiversity interact,0.566576
31178,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.621625
31179,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.522243
31180,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.59108
31181,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.522548
31182,G3_biodiversity_interactions,How different components of biodiversity interact,0.58041
31183,G3_biodiversity_interactions,How different components of biodiversity interact,0.563968
31185,G3_biodiversity_interactions,How different components of biodiversity interact,0.559137
31186,G3_biodiversity_interactions,How different components of biodiversity interact,0.57159
31187,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.610921
31195,,,0.0
31196,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.562515
31197,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.579739
31198,,,0.0
31199,G3_biodiversity_interactions,How different components of biodiversity interact,0.493899
31200,,,0.0
31201,G3_biodiversity_interactions,How different components of biodiversity interact,0.503182
31202,,,0.0
31203,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.623538
31204,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.64826
31205,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.624611
31206,G3_biodiversity_interactions,How different components of biodiversity interact,0.617049
31207,G3_biodiversity_interactions,How different components of biodiversity interact,0.649968
31208,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.549235
31209,G3_biodiversity_interactions,How different components of biodiversity interact,0.664654
31210,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.566539
31214,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.602992
31215,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.647009
31216,,,0.0
31217,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.558304
31226,,,0.0
31227,G3_biodiversity_interactions,How different components of biodiversity interact,0.615391
31228,G3_biodiversity_interactions,How different components of biodiversity interact,0.539114
31229,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.615125
31230,,,0.0
31234,G3_biodiversity_interactions,How different components of biodiversity interact,0.4917
31243,G3_biodiversity_interactions,How different components of biodiversity interact,0.55256
31244,G3_biodiversity_interactions,How different components of biodiversity interact,0.557903
31245,G3_biodiversity_interactions,How different components of biodiversity interact,0.580529
31246,G3_biodiversity_interactions,How different components of biodiversity interact,0.546331
31247,G3_biodiversity_interactions,How different components of biodiversity interact,0.550434
